task_idx,task_id,recipient_condition,recipient_wording,recipient_label,common_suffix_length,suffix_index,offset,token_id,decoded_token
37,task_037,paraphrase_impl,paraphrase,1,114,107,-7,1431, now
37,task_037,paraphrase_impl,paraphrase,1,114,108,-6,624,".
"
37,task_037,paraphrase_impl,paraphrase,1,114,109,-5,151645,<|im_end|>
37,task_037,paraphrase_impl,paraphrase,1,114,110,-4,198,"
"
37,task_037,paraphrase_impl,paraphrase,1,114,111,-3,151644,<|im_start|>
37,task_037,paraphrase_impl,paraphrase,1,114,112,-2,77091,assistant
37,task_037,paraphrase_impl,paraphrase,1,114,113,-1,198,"
"
38,task_038,canonical_test,canonical,0,120,100,-20,13166, observed
38,task_038,canonical_test,canonical,0,120,101,-19,7709, behavior
38,task_038,canonical_test,canonical,0,120,102,-18,22296, contrad
38,task_038,canonical_test,canonical,0,120,103,-17,29995,icts
38,task_038,canonical_test,canonical,0,120,104,-16,279, the
38,task_038,canonical_test,canonical,0,120,105,-15,3601, expected
38,task_038,canonical_test,canonical,0,120,106,-14,7709, behavior
38,task_038,canonical_test,canonical,0,120,107,-13,382,".

"
38,task_038,canonical_test,canonical,0,120,108,-12,24051,Choose
38,task_038,canonical_test,canonical,0,120,109,-11,279, the
38,task_038,canonical_test,canonical,0,120,110,-10,3175, single
38,task_038,canonical_test,canonical,0,120,111,-9,1790, next
38,task_038,canonical_test,canonical,0,120,112,-8,1917, action
38,task_038,canonical_test,canonical,0,120,113,-7,1431, now
38,task_038,canonical_test,canonical,0,120,114,-6,624,".
"
38,task_038,canonical_test,canonical,0,120,115,-5,151645,<|im_end|>
38,task_038,canonical_test,canonical,0,120,116,-4,198,"
"
38,task_038,canonical_test,canonical,0,120,117,-3,151644,<|im_start|>
38,task_038,canonical_test,canonical,0,120,118,-2,77091,assistant
38,task_038,canonical_test,canonical,0,120,119,-1,198,"
"
38,task_038,canonical_impl,canonical,1,120,100,-20,13166, observed
38,task_038,canonical_impl,canonical,1,120,101,-19,7709, behavior
38,task_038,canonical_impl,canonical,1,120,102,-18,22296, contrad
38,task_038,canonical_impl,canonical,1,120,103,-17,29995,icts
38,task_038,canonical_impl,canonical,1,120,104,-16,279, the
38,task_038,canonical_impl,canonical,1,120,105,-15,3601, expected
38,task_038,canonical_impl,canonical,1,120,106,-14,7709, behavior
38,task_038,canonical_impl,canonical,1,120,107,-13,382,".

"
38,task_038,canonical_impl,canonical,1,120,108,-12,24051,Choose
38,task_038,canonical_impl,canonical,1,120,109,-11,279, the
38,task_038,canonical_impl,canonical,1,120,110,-10,3175, single
38,task_038,canonical_impl,canonical,1,120,111,-9,1790, next
38,task_038,canonical_impl,canonical,1,120,112,-8,1917, action
38,task_038,canonical_impl,canonical,1,120,113,-7,1431, now
38,task_038,canonical_impl,canonical,1,120,114,-6,624,".
"
38,task_038,canonical_impl,canonical,1,120,115,-5,151645,<|im_end|>
38,task_038,canonical_impl,canonical,1,120,116,-4,198,"
"
38,task_038,canonical_impl,canonical,1,120,117,-3,151644,<|im_start|>
38,task_038,canonical_impl,canonical,1,120,118,-2,77091,assistant
38,task_038,canonical_impl,canonical,1,120,119,-1,198,"
"
38,task_038,paraphrase_test,paraphrase,0,113,95,-18,22296, contrad
38,task_038,paraphrase_test,paraphrase,0,113,96,-17,29995,icts
38,task_038,paraphrase_test,paraphrase,0,113,97,-16,279, the
38,task_038,paraphrase_test,paraphrase,0,113,98,-15,3601, expected
38,task_038,paraphrase_test,paraphrase,0,113,99,-14,7709, behavior
38,task_038,paraphrase_test,paraphrase,0,113,100,-13,382,".

"
38,task_038,paraphrase_test,paraphrase,0,113,101,-12,24051,Choose
38,task_038,paraphrase_test,paraphrase,0,113,102,-11,279, the
38,task_038,paraphrase_test,paraphrase,0,113,103,-10,3175, single
38,task_038,paraphrase_test,paraphrase,0,113,104,-9,1790, next
38,task_038,paraphrase_test,paraphrase,0,113,105,-8,1917, action
38,task_038,paraphrase_test,paraphrase,0,113,106,-7,1431, now
38,task_038,paraphrase_test,paraphrase,0,113,107,-6,624,".
"
38,task_038,paraphrase_test,paraphrase,0,113,108,-5,151645,<|im_end|>
38,task_038,paraphrase_test,paraphrase,0,113,109,-4,198,"
"
38,task_038,paraphrase_test,paraphrase,0,113,110,-3,151644,<|im_start|>
38,task_038,paraphrase_test,paraphrase,0,113,111,-2,77091,assistant
38,task_038,paraphrase_test,paraphrase,0,113,112,-1,198,"
"
38,task_038,paraphrase_impl,paraphrase,1,113,95,-18,22296, contrad
38,task_038,paraphrase_impl,paraphrase,1,113,96,-17,29995,icts
38,task_038,paraphrase_impl,paraphrase,1,113,97,-16,279, the
38,task_038,paraphrase_impl,paraphrase,1,113,98,-15,3601, expected
38,task_038,paraphrase_impl,paraphrase,1,113,99,-14,7709, behavior
38,task_038,paraphrase_impl,paraphrase,1,113,100,-13,382,".

"
38,task_038,paraphrase_impl,paraphrase,1,113,101,-12,24051,Choose
38,task_038,paraphrase_impl,paraphrase,1,113,102,-11,279, the
38,task_038,paraphrase_impl,paraphrase,1,113,103,-10,3175, single
38,task_038,paraphrase_impl,paraphrase,1,113,104,-9,1790, next
38,task_038,paraphrase_impl,paraphrase,1,113,105,-8,1917, action
38,task_038,paraphrase_impl,paraphrase,1,113,106,-7,1431, now
38,task_038,paraphrase_impl,paraphrase,1,113,107,-6,624,".
"
38,task_038,paraphrase_impl,paraphrase,1,113,108,-5,151645,<|im_end|>
38,task_038,paraphrase_impl,paraphrase,1,113,109,-4,198,"
"
38,task_038,paraphrase_impl,paraphrase,1,113,110,-3,151644,<|im_start|>
38,task_038,paraphrase_impl,paraphrase,1,113,111,-2,77091,assistant
38,task_038,paraphrase_impl,paraphrase,1,113,112,-1,198,"
"
39,task_039,canonical_test,canonical,0,103,86,-17,29995,icts
39,task_039,canonical_test,canonical,0,103,87,-16,279, the
39,task_039,canonical_test,canonical,0,103,88,-15,3601, expected
39,task_039,canonical_test,canonical,0,103,89,-14,7709, behavior
39,task_039,canonical_test,canonical,0,103,90,-13,382,".

"
39,task_039,canonical_test,canonical,0,103,91,-12,24051,Choose
39,task_039,canonical_test,canonical,0,103,92,-11,279, the
39,task_039,canonical_test,canonical,0,103,93,-10,3175, single
39,task_039,canonical_test,canonical,0,103,94,-9,1790, next
39,task_039,canonical_test,canonical,0,103,95,-8,1917, action
39,task_039,canonical_test,canonical,0,103,96,-7,1431, now
39,task_039,canonical_test,canonical,0,103,97,-6,624,".
"
39,task_039,canonical_test,canonical,0,103,98,-5,151645,<|im_end|>
39,task_039,canonical_test,canonical,0,103,99,-4,198,"
"
39,task_039,canonical_test,canonical,0,103,100,-3,151644,<|im_start|>
39,task_039,canonical_test,canonical,0,103,101,-2,77091,assistant
39,task_039,canonical_test,canonical,0,103,102,-1,198,"
"
39,task_039,canonical_impl,canonical,1,103,86,-17,29995,icts
39,task_039,canonical_impl,canonical,1,103,87,-16,279, the
39,task_039,canonical_impl,canonical,1,103,88,-15,3601, expected
39,task_039,canonical_impl,canonical,1,103,89,-14,7709, behavior
39,task_039,canonical_impl,canonical,1,103,90,-13,382,".

"
39,task_039,canonical_impl,canonical,1,103,91,-12,24051,Choose
39,task_039,canonical_impl,canonical,1,103,92,-11,279, the
39,task_039,canonical_impl,canonical,1,103,93,-10,3175, single
39,task_039,canonical_impl,canonical,1,103,94,-9,1790, next
39,task_039,canonical_impl,canonical,1,103,95,-8,1917, action
39,task_039,canonical_impl,canonical,1,103,96,-7,1431, now
39,task_039,canonical_impl,canonical,1,103,97,-6,624,".
"
39,task_039,canonical_impl,canonical,1,103,98,-5,151645,<|im_end|>
39,task_039,canonical_impl,canonical,1,103,99,-4,198,"
"
39,task_039,canonical_impl,canonical,1,103,100,-3,151644,<|im_start|>
39,task_039,canonical_impl,canonical,1,103,101,-2,77091,assistant
39,task_039,canonical_impl,canonical,1,103,102,-1,198,"
"
39,task_039,paraphrase_test,paraphrase,0,96,80,-16,279, the
39,task_039,paraphrase_test,paraphrase,0,96,81,-15,3601, expected
39,task_039,paraphrase_test,paraphrase,0,96,82,-14,7709, behavior
39,task_039,paraphrase_test,paraphrase,0,96,83,-13,382,".

"
39,task_039,paraphrase_test,paraphrase,0,96,84,-12,24051,Choose
39,task_039,paraphrase_test,paraphrase,0,96,85,-11,279, the
39,task_039,paraphrase_test,paraphrase,0,96,86,-10,3175, single
39,task_039,paraphrase_test,paraphrase,0,96,87,-9,1790, next
39,task_039,paraphrase_test,paraphrase,0,96,88,-8,1917, action
39,task_039,paraphrase_test,paraphrase,0,96,89,-7,1431, now
39,task_039,paraphrase_test,paraphrase,0,96,90,-6,624,".
"
39,task_039,paraphrase_test,paraphrase,0,96,91,-5,151645,<|im_end|>
39,task_039,paraphrase_test,paraphrase,0,96,92,-4,198,"
"
39,task_039,paraphrase_test,paraphrase,0,96,93,-3,151644,<|im_start|>
39,task_039,paraphrase_test,paraphrase,0,96,94,-2,77091,assistant
39,task_039,paraphrase_test,paraphrase,0,96,95,-1,198,"
"
39,task_039,paraphrase_impl,paraphrase,1,96,80,-16,279, the
39,task_039,paraphrase_impl,paraphrase,1,96,81,-15,3601, expected
39,task_039,paraphrase_impl,paraphrase,1,96,82,-14,7709, behavior
39,task_039,paraphrase_impl,paraphrase,1,96,83,-13,382,".

"
39,task_039,paraphrase_impl,paraphrase,1,96,84,-12,24051,Choose
39,task_039,paraphrase_impl,paraphrase,1,96,85,-11,279, the
39,task_039,paraphrase_impl,paraphrase,1,96,86,-10,3175, single
39,task_039,paraphrase_impl,paraphrase,1,96,87,-9,1790, next
39,task_039,paraphrase_impl,paraphrase,1,96,88,-8,1917, action
39,task_039,paraphrase_impl,paraphrase,1,96,89,-7,1431, now
39,task_039,paraphrase_impl,paraphrase,1,96,90,-6,624,".
"
39,task_039,paraphrase_impl,paraphrase,1,96,91,-5,151645,<|im_end|>
39,task_039,paraphrase_impl,paraphrase,1,96,92,-4,198,"
"
39,task_039,paraphrase_impl,paraphrase,1,96,93,-3,151644,<|im_start|>
39,task_039,paraphrase_impl,paraphrase,1,96,94,-2,77091,assistant
39,task_039,paraphrase_impl,paraphrase,1,96,95,-1,198,"
"
40,task_040,canonical_test,canonical,0,121,101,-20,13166, observed
40,task_040,canonical_test,canonical,0,121,102,-19,7709, behavior
40,task_040,canonical_test,canonical,0,121,103,-18,22296, contrad
40,task_040,canonical_test,canonical,0,121,104,-17,29995,icts
40,task_040,canonical_test,canonical,0,121,105,-16,279, the
40,task_040,canonical_test,canonical,0,121,106,-15,3601, expected
40,task_040,canonical_test,canonical,0,121,107,-14,7709, behavior
40,task_040,canonical_test,canonical,0,121,108,-13,382,".

"
40,task_040,canonical_test,canonical,0,121,109,-12,24051,Choose
40,task_040,canonical_test,canonical,0,121,110,-11,279, the
40,task_040,canonical_test,canonical,0,121,111,-10,3175, single
40,task_040,canonical_test,canonical,0,121,112,-9,1790, next
40,task_040,canonical_test,canonical,0,121,113,-8,1917, action
40,task_040,canonical_test,canonical,0,121,114,-7,1431, now
40,task_040,canonical_test,canonical,0,121,115,-6,624,".
"
40,task_040,canonical_test,canonical,0,121,116,-5,151645,<|im_end|>
40,task_040,canonical_test,canonical,0,121,117,-4,198,"
"
40,task_040,canonical_test,canonical,0,121,118,-3,151644,<|im_start|>
40,task_040,canonical_test,canonical,0,121,119,-2,77091,assistant
40,task_040,canonical_test,canonical,0,121,120,-1,198,"
"
40,task_040,canonical_impl,canonical,1,121,101,-20,13166, observed
40,task_040,canonical_impl,canonical,1,121,102,-19,7709, behavior
40,task_040,canonical_impl,canonical,1,121,103,-18,22296, contrad
40,task_040,canonical_impl,canonical,1,121,104,-17,29995,icts
40,task_040,canonical_impl,canonical,1,121,105,-16,279, the
40,task_040,canonical_impl,canonical,1,121,106,-15,3601, expected
40,task_040,canonical_impl,canonical,1,121,107,-14,7709, behavior
40,task_040,canonical_impl,canonical,1,121,108,-13,382,".

"
40,task_040,canonical_impl,canonical,1,121,109,-12,24051,Choose
40,task_040,canonical_impl,canonical,1,121,110,-11,279, the
40,task_040,canonical_impl,canonical,1,121,111,-10,3175, single
40,task_040,canonical_impl,canonical,1,121,112,-9,1790, next
40,task_040,canonical_impl,canonical,1,121,113,-8,1917, action
40,task_040,canonical_impl,canonical,1,121,114,-7,1431, now
40,task_040,canonical_impl,canonical,1,121,115,-6,624,".
"
40,task_040,canonical_impl,canonical,1,121,116,-5,151645,<|im_end|>
40,task_040,canonical_impl,canonical,1,121,117,-4,198,"
"
40,task_040,canonical_impl,canonical,1,121,118,-3,151644,<|im_start|>
40,task_040,canonical_impl,canonical,1,121,119,-2,77091,assistant
40,task_040,canonical_impl,canonical,1,121,120,-1,198,"
"
40,task_040,paraphrase_test,paraphrase,0,114,95,-19,7709, behavior
40,task_040,paraphrase_test,paraphrase,0,114,96,-18,22296, contrad
40,task_040,paraphrase_test,paraphrase,0,114,97,-17,29995,icts
40,task_040,paraphrase_test,paraphrase,0,114,98,-16,279, the
40,task_040,paraphrase_test,paraphrase,0,114,99,-15,3601, expected
40,task_040,paraphrase_test,paraphrase,0,114,100,-14,7709, behavior
40,task_040,paraphrase_test,paraphrase,0,114,101,-13,382,".

"
40,task_040,paraphrase_test,paraphrase,0,114,102,-12,24051,Choose
40,task_040,paraphrase_test,paraphrase,0,114,103,-11,279, the
40,task_040,paraphrase_test,paraphrase,0,114,104,-10,3175, single
40,task_040,paraphrase_test,paraphrase,0,114,105,-9,1790, next
40,task_040,paraphrase_test,paraphrase,0,114,106,-8,1917, action
40,task_040,paraphrase_test,paraphrase,0,114,107,-7,1431, now
40,task_040,paraphrase_test,paraphrase,0,114,108,-6,624,".
"
40,task_040,paraphrase_test,paraphrase,0,114,109,-5,151645,<|im_end|>
40,task_040,paraphrase_test,paraphrase,0,114,110,-4,198,"
"
40,task_040,paraphrase_test,paraphrase,0,114,111,-3,151644,<|im_start|>
40,task_040,paraphrase_test,paraphrase,0,114,112,-2,77091,assistant
40,task_040,paraphrase_test,paraphrase,0,114,113,-1,198,"
"
40,task_040,paraphrase_impl,paraphrase,1,114,95,-19,7709, behavior
40,task_040,paraphrase_impl,paraphrase,1,114,96,-18,22296, contrad
40,task_040,paraphrase_impl,paraphrase,1,114,97,-17,29995,icts
40,task_040,paraphrase_impl,paraphrase,1,114,98,-16,279, the
40,task_040,paraphrase_impl,paraphrase,1,114,99,-15,3601, expected
40,task_040,paraphrase_impl,paraphrase,1,114,100,-14,7709, behavior
40,task_040,paraphrase_impl,paraphrase,1,114,101,-13,382,".

"
40,task_040,paraphrase_impl,paraphrase,1,114,102,-12,24051,Choose
40,task_040,paraphrase_impl,paraphrase,1,114,103,-11,279, the
40,task_040,paraphrase_impl,paraphrase,1,114,104,-10,3175, single
40,task_040,paraphrase_impl,paraphrase,1,114,105,-9,1790, next
40,task_040,paraphrase_impl,paraphrase,1,114,106,-8,1917, action
40,task_040,paraphrase_impl,paraphrase,1,114,107,-7,1431, now
40,task_040,paraphrase_impl,paraphrase,1,114,108,-6,624,".
"
40,task_040,paraphrase_impl,paraphrase,1,114,109,-5,151645,<|im_end|>
40,task_040,paraphrase_impl,paraphrase,1,114,110,-4,198,"
"
40,task_040,paraphrase_impl,paraphrase,1,114,111,-3,151644,<|im_start|>
40,task_040,paraphrase_impl,paraphrase,1,114,112,-2,77091,assistant
40,task_040,paraphrase_impl,paraphrase,1,114,113,-1,198,"
"
41,task_041,canonical_test,canonical,0,120,100,-20,13166, observed
41,task_041,canonical_test,canonical,0,120,101,-19,7709, behavior
41,task_041,canonical_test,canonical,0,120,102,-18,22296, contrad
41,task_041,canonical_test,canonical,0,120,103,-17,29995,icts
41,task_041,canonical_test,canonical,0,120,104,-16,279, the
41,task_041,canonical_test,canonical,0,120,105,-15,3601, expected
41,task_041,canonical_test,canonical,0,120,106,-14,7709, behavior
41,task_041,canonical_test,canonical,0,120,107,-13,382,".

"
41,task_041,canonical_test,canonical,0,120,108,-12,24051,Choose
41,task_041,canonical_test,canonical,0,120,109,-11,279, the
41,task_041,canonical_test,canonical,0,120,110,-10,3175, single
41,task_041,canonical_test,canonical,0,120,111,-9,1790, next
41,task_041,canonical_test,canonical,0,120,112,-8,1917, action
41,task_041,canonical_test,canonical,0,120,113,-7,1431, now
41,task_041,canonical_test,canonical,0,120,114,-6,624,".
"
41,task_041,canonical_test,canonical,0,120,115,-5,151645,<|im_end|>
41,task_041,canonical_test,canonical,0,120,116,-4,198,"
"
41,task_041,canonical_test,canonical,0,120,117,-3,151644,<|im_start|>
41,task_041,canonical_test,canonical,0,120,118,-2,77091,assistant
41,task_041,canonical_test,canonical,0,120,119,-1,198,"
"
41,task_041,canonical_impl,canonical,1,120,100,-20,13166, observed
41,task_041,canonical_impl,canonical,1,120,101,-19,7709, behavior
41,task_041,canonical_impl,canonical,1,120,102,-18,22296, contrad
41,task_041,canonical_impl,canonical,1,120,103,-17,29995,icts
41,task_041,canonical_impl,canonical,1,120,104,-16,279, the
41,task_041,canonical_impl,canonical,1,120,105,-15,3601, expected
41,task_041,canonical_impl,canonical,1,120,106,-14,7709, behavior
41,task_041,canonical_impl,canonical,1,120,107,-13,382,".

"
41,task_041,canonical_impl,canonical,1,120,108,-12,24051,Choose
41,task_041,canonical_impl,canonical,1,120,109,-11,279, the
41,task_041,canonical_impl,canonical,1,120,110,-10,3175, single
41,task_041,canonical_impl,canonical,1,120,111,-9,1790, next
41,task_041,canonical_impl,canonical,1,120,112,-8,1917, action
41,task_041,canonical_impl,canonical,1,120,113,-7,1431, now
41,task_041,canonical_impl,canonical,1,120,114,-6,624,".
"
41,task_041,canonical_impl,canonical,1,120,115,-5,151645,<|im_end|>
41,task_041,canonical_impl,canonical,1,120,116,-4,198,"
"
41,task_041,canonical_impl,canonical,1,120,117,-3,151644,<|im_start|>
41,task_041,canonical_impl,canonical,1,120,118,-2,77091,assistant
41,task_041,canonical_impl,canonical,1,120,119,-1,198,"
"
41,task_041,paraphrase_test,paraphrase,0,113,95,-18,22296, contrad
41,task_041,paraphrase_test,paraphrase,0,113,96,-17,29995,icts
41,task_041,paraphrase_test,paraphrase,0,113,97,-16,279, the
41,task_041,paraphrase_test,paraphrase,0,113,98,-15,3601, expected
41,task_041,paraphrase_test,paraphrase,0,113,99,-14,7709, behavior
41,task_041,paraphrase_test,paraphrase,0,113,100,-13,382,".

"
41,task_041,paraphrase_test,paraphrase,0,113,101,-12,24051,Choose
41,task_041,paraphrase_test,paraphrase,0,113,102,-11,279, the
41,task_041,paraphrase_test,paraphrase,0,113,103,-10,3175, single
41,task_041,paraphrase_test,paraphrase,0,113,104,-9,1790, next
41,task_041,paraphrase_test,paraphrase,0,113,105,-8,1917, action
41,task_041,paraphrase_test,paraphrase,0,113,106,-7,1431, now
41,task_041,paraphrase_test,paraphrase,0,113,107,-6,624,".
"
41,task_041,paraphrase_test,paraphrase,0,113,108,-5,151645,<|im_end|>
41,task_041,paraphrase_test,paraphrase,0,113,109,-4,198,"
"
41,task_041,paraphrase_test,paraphrase,0,113,110,-3,151644,<|im_start|>
41,task_041,paraphrase_test,paraphrase,0,113,111,-2,77091,assistant
41,task_041,paraphrase_test,paraphrase,0,113,112,-1,198,"
"
41,task_041,paraphrase_impl,paraphrase,1,113,95,-18,22296, contrad
41,task_041,paraphrase_impl,paraphrase,1,113,96,-17,29995,icts
41,task_041,paraphrase_impl,paraphrase,1,113,97,-16,279, the
41,task_041,paraphrase_impl,paraphrase,1,113,98,-15,3601, expected
41,task_041,paraphrase_impl,paraphrase,1,113,99,-14,7709, behavior
41,task_041,paraphrase_impl,paraphrase,1,113,100,-13,382,".

"
41,task_041,paraphrase_impl,paraphrase,1,113,101,-12,24051,Choose
41,task_041,paraphrase_impl,paraphrase,1,113,102,-11,279, the
41,task_041,paraphrase_impl,paraphrase,1,113,103,-10,3175, single
41,task_041,paraphrase_impl,paraphrase,1,113,104,-9,1790, next
41,task_041,paraphrase_impl,paraphrase,1,113,105,-8,1917, action
41,task_041,paraphrase_impl,paraphrase,1,113,106,-7,1431, now
41,task_041,paraphrase_impl,paraphrase,1,113,107,-6,624,".
"
41,task_041,paraphrase_impl,paraphrase,1,113,108,-5,151645,<|im_end|>
41,task_041,paraphrase_impl,paraphrase,1,113,109,-4,198,"
"
41,task_041,paraphrase_impl,paraphrase,1,113,110,-3,151644,<|im_start|>
41,task_041,paraphrase_impl,paraphrase,1,113,111,-2,77091,assistant
41,task_041,paraphrase_impl,paraphrase,1,113,112,-1,198,"
"
42,task_042,canonical_test,canonical,0,103,86,-17,29995,icts
42,task_042,canonical_test,canonical,0,103,87,-16,279, the
42,task_042,canonical_test,canonical,0,103,88,-15,3601, expected
42,task_042,canonical_test,canonical,0,103,89,-14,7709, behavior
42,task_042,canonical_test,canonical,0,103,90,-13,382,".

"
42,task_042,canonical_test,canonical,0,103,91,-12,24051,Choose
42,task_042,canonical_test,canonical,0,103,92,-11,279, the
42,task_042,canonical_test,canonical,0,103,93,-10,3175, single
42,task_042,canonical_test,canonical,0,103,94,-9,1790, next
42,task_042,canonical_test,canonical,0,103,95,-8,1917, action
42,task_042,canonical_test,canonical,0,103,96,-7,1431, now
42,task_042,canonical_test,canonical,0,103,97,-6,624,".
"
42,task_042,canonical_test,canonical,0,103,98,-5,151645,<|im_end|>
42,task_042,canonical_test,canonical,0,103,99,-4,198,"
"
42,task_042,canonical_test,canonical,0,103,100,-3,151644,<|im_start|>
42,task_042,canonical_test,canonical,0,103,101,-2,77091,assistant
42,task_042,canonical_test,canonical,0,103,102,-1,198,"
"
42,task_042,canonical_impl,canonical,1,103,86,-17,29995,icts
42,task_042,canonical_impl,canonical,1,103,87,-16,279, the
42,task_042,canonical_impl,canonical,1,103,88,-15,3601, expected
42,task_042,canonical_impl,canonical,1,103,89,-14,7709, behavior
42,task_042,canonical_impl,canonical,1,103,90,-13,382,".

"
42,task_042,canonical_impl,canonical,1,103,91,-12,24051,Choose
42,task_042,canonical_impl,canonical,1,103,92,-11,279, the
42,task_042,canonical_impl,canonical,1,103,93,-10,3175, single
42,task_042,canonical_impl,canonical,1,103,94,-9,1790, next
42,task_042,canonical_impl,canonical,1,103,95,-8,1917, action
42,task_042,canonical_impl,canonical,1,103,96,-7,1431, now
42,task_042,canonical_impl,canonical,1,103,97,-6,624,".
"
42,task_042,canonical_impl,canonical,1,103,98,-5,151645,<|im_end|>
42,task_042,canonical_impl,canonical,1,103,99,-4,198,"
"
42,task_042,canonical_impl,canonical,1,103,100,-3,151644,<|im_start|>
42,task_042,canonical_impl,canonical,1,103,101,-2,77091,assistant
42,task_042,canonical_impl,canonical,1,103,102,-1,198,"
"
42,task_042,paraphrase_test,paraphrase,0,96,80,-16,279, the
42,task_042,paraphrase_test,paraphrase,0,96,81,-15,3601, expected
42,task_042,paraphrase_test,paraphrase,0,96,82,-14,7709, behavior
42,task_042,paraphrase_test,paraphrase,0,96,83,-13,382,".

"
42,task_042,paraphrase_test,paraphrase,0,96,84,-12,24051,Choose
42,task_042,paraphrase_test,paraphrase,0,96,85,-11,279, the
42,task_042,paraphrase_test,paraphrase,0,96,86,-10,3175, single
42,task_042,paraphrase_test,paraphrase,0,96,87,-9,1790, next
42,task_042,paraphrase_test,paraphrase,0,96,88,-8,1917, action
42,task_042,paraphrase_test,paraphrase,0,96,89,-7,1431, now
42,task_042,paraphrase_test,paraphrase,0,96,90,-6,624,".
"
42,task_042,paraphrase_test,paraphrase,0,96,91,-5,151645,<|im_end|>
42,task_042,paraphrase_test,paraphrase,0,96,92,-4,198,"
"
42,task_042,paraphrase_test,paraphrase,0,96,93,-3,151644,<|im_start|>
42,task_042,paraphrase_test,paraphrase,0,96,94,-2,77091,assistant
42,task_042,paraphrase_test,paraphrase,0,96,95,-1,198,"
"
42,task_042,paraphrase_impl,paraphrase,1,96,80,-16,279, the
42,task_042,paraphrase_impl,paraphrase,1,96,81,-15,3601, expected
42,task_042,paraphrase_impl,paraphrase,1,96,82,-14,7709, behavior
42,task_042,paraphrase_impl,paraphrase,1,96,83,-13,382,".

"
42,task_042,paraphrase_impl,paraphrase,1,96,84,-12,24051,Choose
42,task_042,paraphrase_impl,paraphrase,1,96,85,-11,279, the
42,task_042,paraphrase_impl,paraphrase,1,96,86,-10,3175, single
42,task_042,paraphrase_impl,paraphrase,1,96,87,-9,1790, next
42,task_042,paraphrase_impl,paraphrase,1,96,88,-8,1917, action
42,task_042,paraphrase_impl,paraphrase,1,96,89,-7,1431, now
42,task_042,paraphrase_impl,paraphrase,1,96,90,-6,624,".
"
42,task_042,paraphrase_impl,paraphrase,1,96,91,-5,151645,<|im_end|>
42,task_042,paraphrase_impl,paraphrase,1,96,92,-4,198,"
"
42,task_042,paraphrase_impl,paraphrase,1,96,93,-3,151644,<|im_start|>
42,task_042,paraphrase_impl,paraphrase,1,96,94,-2,77091,assistant
42,task_042,paraphrase_impl,paraphrase,1,96,95,-1,198,"
"
43,task_043,canonical_test,canonical,0,121,101,-20,13166, observed
43,task_043,canonical_test,canonical,0,121,102,-19,7709, behavior
43,task_043,canonical_test,canonical,0,121,103,-18,22296, contrad
43,task_043,canonical_test,canonical,0,121,104,-17,29995,icts
43,task_043,canonical_test,canonical,0,121,105,-16,279, the
43,task_043,canonical_test,canonical,0,121,106,-15,3601, expected
43,task_043,canonical_test,canonical,0,121,107,-14,7709, behavior
43,task_043,canonical_test,canonical,0,121,108,-13,382,".

"
43,task_043,canonical_test,canonical,0,121,109,-12,24051,Choose
43,task_043,canonical_test,canonical,0,121,110,-11,279, the
43,task_043,canonical_test,canonical,0,121,111,-10,3175, single
43,task_043,canonical_test,canonical,0,121,112,-9,1790, next
43,task_043,canonical_test,canonical,0,121,113,-8,1917, action
43,task_043,canonical_test,canonical,0,121,114,-7,1431, now
43,task_043,canonical_test,canonical,0,121,115,-6,624,".
"
43,task_043,canonical_test,canonical,0,121,116,-5,151645,<|im_end|>
43,task_043,canonical_test,canonical,0,121,117,-4,198,"
"
43,task_043,canonical_test,canonical,0,121,118,-3,151644,<|im_start|>
43,task_043,canonical_test,canonical,0,121,119,-2,77091,assistant
43,task_043,canonical_test,canonical,0,121,120,-1,198,"
"
43,task_043,canonical_impl,canonical,1,121,101,-20,13166, observed
43,task_043,canonical_impl,canonical,1,121,102,-19,7709, behavior
43,task_043,canonical_impl,canonical,1,121,103,-18,22296, contrad
43,task_043,canonical_impl,canonical,1,121,104,-17,29995,icts
43,task_043,canonical_impl,canonical,1,121,105,-16,279, the
43,task_043,canonical_impl,canonical,1,121,106,-15,3601, expected
43,task_043,canonical_impl,canonical,1,121,107,-14,7709, behavior
43,task_043,canonical_impl,canonical,1,121,108,-13,382,".

"
43,task_043,canonical_impl,canonical,1,121,109,-12,24051,Choose
43,task_043,canonical_impl,canonical,1,121,110,-11,279, the
43,task_043,canonical_impl,canonical,1,121,111,-10,3175, single
43,task_043,canonical_impl,canonical,1,121,112,-9,1790, next
43,task_043,canonical_impl,canonical,1,121,113,-8,1917, action
43,task_043,canonical_impl,canonical,1,121,114,-7,1431, now
43,task_043,canonical_impl,canonical,1,121,115,-6,624,".
"
43,task_043,canonical_impl,canonical,1,121,116,-5,151645,<|im_end|>
43,task_043,canonical_impl,canonical,1,121,117,-4,198,"
"
43,task_043,canonical_impl,canonical,1,121,118,-3,151644,<|im_start|>
43,task_043,canonical_impl,canonical,1,121,119,-2,77091,assistant
43,task_043,canonical_impl,canonical,1,121,120,-1,198,"
"
43,task_043,paraphrase_test,paraphrase,0,114,95,-19,7709, behavior
43,task_043,paraphrase_test,paraphrase,0,114,96,-18,22296, contrad
43,task_043,paraphrase_test,paraphrase,0,114,97,-17,29995,icts
43,task_043,paraphrase_test,paraphrase,0,114,98,-16,279, the
43,task_043,paraphrase_test,paraphrase,0,114,99,-15,3601, expected
