phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value
discovery,exp12_config_command_12,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.012182444334030151
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.0163145512342453
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,-0.00012072175741195679
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.0012462735176086426
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,2.54213809967041e-05
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,1.0475516319274902e-05
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.01577659696340561
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.0011615417897701263
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.00021408870816230774
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.017315592616796494
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,-1.9062310457229614e-05
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.017370030283927917
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.00022368133068084717
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.00019111484289169312
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.017068956047296524
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.00036915019154548645
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.00018757209181785583
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.03524630516767502
discovery,exp12_docs_code_00,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.07298876345157623
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.007378442212939262
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.00769711472094059
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00015026330947875977
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.009730201214551926
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.008577270433306694
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0002746768295764923
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-1.5540048480033875e-05
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.00010410696268081665
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.0001064147800207138
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,2.8925016522407532e-05
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.000566825270652771
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.00023512355983257294
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.008959120139479637
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.008975742384791374
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.01833302341401577
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.0008396096527576447
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.07885193452239037
discovery,exp12_docs_code_00,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.07245372980833054
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.005817830562591553
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,-0.00012127310037612915
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,5.048513412475586e-05
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.014668658375740051
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.006735257804393768
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.006377950310707092
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.005681976675987244
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.0020287632942199707
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.007822111248970032
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.0007479414343833923
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.013549521565437317
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.014985032379627228
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.023075126111507416
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.011304490268230438
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.014561891555786133
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.003417469561100006
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.03402511030435562
discovery,exp12_docs_code_00,docs_code,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.03237976133823395
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.012291595339775085
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,-1.9505620002746582e-05
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.0006111785769462585
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.012120164930820465
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.0122227743268013
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.01478055864572525
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.009984403848648071
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.012058086693286896
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.01226845383644104
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-4.347413778305054e-05
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.000638715922832489
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,4.000961780548096e-05
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.011463843286037445
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.021004267036914825
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,-0.0007271990180015564
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.021155811846256256
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.04686634987592697
discovery,exp12_docs_code_00,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.12060322239995003
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.01773272454738617
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,-0.0004038531333208084
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-6.533786654472351e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,6.161630153656006e-06
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.01767413690686226
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0175483301281929
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,-6.702914834022522e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-6.828084588050842e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,1.84476375579834e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,5.587935447692871e-08
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.017465762794017792
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-1.7929822206497192e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,7.973238825798035e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,7.338449358940125e-05
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.017787374556064606
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.017371058464050293
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.03508884087204933
discovery,exp12_docs_code_01,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.06389548629522324
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,0.004325564950704575
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,-0.002735983580350876
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.0017516836524009705
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.011330489069223404
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.009122021496295929
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.008945921435952187
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.02313116565346718
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,8.847750723361969e-05
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.014969170093536377
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.008462145924568176
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.002835126593708992
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.00878160446882248
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.020410289987921715
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.002413680776953697
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.03201111778616905
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.01759573072195053
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.08268224820494652
discovery,exp12_docs_code_01,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.08176309615373611
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.016532838344573975
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.00015824288129806519
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00012728571891784668
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.016555629670619965
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,1.33514404296875e-05
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.009247414767742157
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.007823869585990906
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.017025552690029144
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,1.4625489711761475e-05
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.008178628981113434
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.008662506937980652
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.01675562560558319
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.015650048851966858
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.02365753799676895
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.03127988427877426
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.01561175286769867
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.0477161705493927
discovery,exp12_docs_code_01,docs_code,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.03469090163707733
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,5.193054676055908e-06
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,-0.015810906887054443
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.01637330651283264
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.00017943233251571655
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.0004753023386001587
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0008583888411521912
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.01635143905878067
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.0001070946455001831
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,1.4021992683410645e-05
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.0002673491835594177
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.016625046730041504
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,7.450580596923828e-08
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.047851525247097015
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.031301937997341156
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.047053322196006775
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.047328680753707886
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.04661455750465393
discovery,exp12_docs_code_01,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.1417513359338045
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,0.015650160610675812
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,-0.016947023570537567
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.000660233199596405
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.0005568861961364746
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.0007021352648735046
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.01704411208629608
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.0013562440872192383
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-1.1324882507324219e-05
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.00060233473777771
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.00012521445751190186
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.001611955463886261
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,9.50545072555542e-05
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.015832334756851196
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.00010451674461364746
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.03224855661392212
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.01825757324695587
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.01535891741514206
discovery,exp12_docs_code_03,docs_code,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.09949766099452972
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,0.0003199726343154907
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.01721547544002533
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.000875331461429596
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-7.212162017822266e-05
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.01671021431684494
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0008529722690582275
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.016576826572418213
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.01730719953775406
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.016678646206855774
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.01611149311065674
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,6.274878978729248e-05
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-1.7561018466949463e-05
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.016181737184524536
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.0004977136850357056
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.03349992632865906
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,-0.017265386879444122
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.046512678265571594
discovery,exp12_docs_code_03,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.07351736724376678
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,0.020164452493190765
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,-1.9721686840057373e-05
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.01030578464269638
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.009075619280338287
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.00100795179605484
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.006759673357009888
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.009953968226909637
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,0.010448426008224487
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.0011997073888778687
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.0002193152904510498
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.010445155203342438
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.017855070531368256
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.041268445551395416
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.03125005215406418
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.02089741826057434
discovery,exp12_docs_code_03,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.031198441982269287
